ORIG_OID,OVERLAP_OID,ProjectKey,PrimaryKey,DateVisited
4375,56917,NWERN_Mandan,15080712440114922022-09-28,2022-09-28
4376,36558,BLM_AIM,15080909072421242015-09-01,2015-08-08
4377,37676,BLM_AIM,15081007072524622015-09-01,2015-08-09
4378,37087,BLM_AIM,15081010204230612015-09-01,2015-08-09
4379,11957,BLM_AIM,15081010302336852015-09-01,2015-08-09
4380,40019,BLM_AIM,15081013254471102015-09-01,2015-07-25
4381,39810,BLM_AIM,15081013343457212015-09-01,2015-07-25
4382,37927,BLM_AIM,15081014270598382015-09-01,2015-08-10
4383,31196,BLM_AIM,15081014310279512015-09-01,2015-08-09
4384,37631,BLM_AIM,15081016130937452015-09-01,2015-08-09
4387,59218,BLM_AIM,15081107472048532017-09-01,2017-09-09
4388,35623,BLM_AIM,15081108444834162015-09-01,2015-08-10
4389,11859,BLM_AIM,15081110461516992015-09-01,2015-08-10
4390,5079,BLM_AIM,15081110475141212015-09-01,2015-08-03
4391,21212,BLM_AIM,15081111501526862015-09-01,2015-08-10
4392,37976,BLM_AIM,15081112014680192015-09-01,2015-08-10
4393,36678,BLM_AIM,15081112094652382015-09-01,2015-08-10
4394,36266,BLM_AIM,15081112144744462015-09-01,2015-08-10
4395,28404,BLM_AIM,15081113181372162015-09-01,2015-08-10
4396,5064,BLM_AIM,15081113292188122015-09-01,2015-08-04
4397,4891,BLM_AIM,15081114320250572015-09-01,2015-08-04
4398,11443,BLM_AIM,15081115031598792015-09-01,2015-08-10
4399,31046,BLM_AIM,15081115151861832015-09-01,2015-08-10
4402,59234,BLM_AIM,15081117093878822017-09-01,2017-09-09
4403,34544,BLM_AIM,15081117350272732015-09-01,2015-08-10
4404,36709,BLM_AIM,15081118003967092015-09-01,2015-08-10
4405,37748,BLM_AIM,15081120342882015-09-01,2015-08-11
4406,38291,BLM_AIM,15081208481843422015-09-01,2015-08-11
4409,59195,BLM_AIM,15081208550691222017-09-01,2017-09-08
4410,28751,BLM_AIM,15081210131294652015-09-01,2015-08-11
4411,34459,BLM_AIM,15081210204019072015-09-01,2015-08-11
4412,20145,BLM_AIM,15081211103365622015-09-01,2015-08-11
4413,10136,BLM_AIM,15081211233629972015-09-01,2015-08-11
4414,29848,BLM_AIM,1508121132294772015-09-01,2015-08-11
4415,35998,BLM_AIM,15081211582122362015-09-01,2015-08-11
4416,12617,BLM_AIM,15081212090429562015-09-01,2015-08-11
4419,59192,BLM_AIM,15081212195232922017-09-01,2017-09-08
4420,34152,BLM_AIM,15081213374555982015-09-01,2015-08-11
4421,22324,BLM_AIM,15081215365795052015-09-01,2015-08-11
4422,36076,BLM_AIM,15081216373427452015-09-01,2015-08-11
4425,59226,BLM_AIM,15081217225064042017-09-01,2017-09-09
4426,30832,BLM_AIM,1508121752034852015-09-01,2015-08-11
4427,11207,BLM_AIM,15081308105290012015-09-01,2015-08-12
4428,12534,BLM_AIM,1508130928164802015-09-01,2015-08-12
4429,41730,BLM_AIM,15081309322892292015-09-01,2015-08-12
4430,36834,BLM_AIM,15081309364351062015-09-01,2015-08-12
4431,20937,BLM_AIM,15081310314168492015-09-01,2015-08-12
4432,20023,BLM_AIM,15081310365896062015-09-01,2015-08-12
4433,34136,BLM_AIM,15081311001784962015-09-01,2015-08-12
4434,34655,BLM_AIM,1508131436168172015-09-01,2015-08-12
4435,37165,BLM_AIM,15081314465416272015-09-01,2015-08-12
4436,31654,BLM_AIM,15081315051134852015-09-01,2015-08-12
4437,20338,BLM_AIM,15081315182715062015-09-01,2015-08-12
4438,10160,BLM_AIM,15081407145373442015-09-01,2015-08-13
4439,31946,BLM_AIM,15081408012813272015-09-01,2015-08-13
4440,32695,BLM_AIM,15081408451940892015-09-01,2015-08-13
4441,41900,BLM_AIM,1508140849396272015-09-01,2015-08-13
4442,38185,BLM_AIM,15081408573032232015-09-01,2015-08-13
4443,20587,BLM_AIM,15081409135335512015-09-01,2015-08-13
4444,41940,BLM_AIM,15081411344873772015-09-01,2015-08-13
4445,35260,BLM_AIM,15081411552258492015-09-01,2015-08-13
4446,40358,BLM_AIM,15081416242171612015-09-01,2015-08-13
4447,38089,BLM_AIM,1508141653548812015-09-01,2015-08-13
4448,42933,BLM_AIM,15081507393086002015-09-01,2015-08-14
4449,35184,BLM_AIM,15081508224187862015-09-01,2015-08-14
4450,37638,BLM_AIM,15081510511171512015-09-01,2015-08-14
4451,42853,BLM_AIM,15081511080662062015-09-01,2015-08-14
4452,36833,BLM_AIM,15081511203734982015-09-01,2015-08-14
4453,33514,BLM_AIM,15081512103279072015-09-01,2015-08-14
4454,31699,BLM_AIM,1508151227316062015-09-01,2015-08-14
4455,33720,BLM_AIM,15081515365210922015-09-01,2015-08-14
4456,42685,BLM_AIM,15081517502221462015-09-01,2015-08-14
4457,41745,BLM_AIM,15081608403823282015-09-01,2015-08-15
4458,22441,BLM_AIM,15081609521097932015-09-01,2015-08-15
4459,37507,BLM_AIM,15081609553347382015-09-01,2015-08-15
4460,22567,BLM_AIM,15081613312786092015-09-01,2015-08-15
4461,37180,BLM_AIM,15081616033240752015-09-01,2015-08-16
4462,4788,BLM_AIM,1508170903079252015-09-01,2015-08-05
4463,7792,BLM_AIM,15081709435871022015-09-01,2015-08-16
4464,20992,BLM_AIM,15081710172031922015-09-01,2015-08-16
4465,5230,BLM_AIM,15081711510032722015-09-01,2015-08-05
4466,29249,BLM_AIM,15081711554163122015-09-01,2015-08-16
4467,60483,BLM_AIM,15081712560854892015-09-01,2015-08-16
4469,60484,BLM_AIM,15081712560854892017-09-01,2017-07-30
4470,6744,BLM_AIM,15081713360632662015-09-01,2015-08-11
4471,7714,BLM_AIM,15081714323372832015-09-01,2015-08-16
4472,6333,BLM_AIM,15081714375723082015-09-01,2015-08-11
4473,23057,BLM_AIM,15081715164753242015-09-01,2015-08-16
4474,6775,BLM_AIM,150817154044172015-09-01,2015-08-12
4475,6869,BLM_AIM,15081715411034602015-09-01,2015-08-12
4476,6805,BLM_AIM,15081715413611482015-09-01,2015-08-12
4477,29351,BLM_AIM,15081716560292972015-09-01,2015-08-16
4478,33735,BLM_AIM,1508180747252312015-09-01,2015-08-17
4479,7844,BLM_AIM,15081808191594762015-09-01,2015-08-17
4480,22847,BLM_AIM,15081809034379042015-09-01,2015-08-17
4481,29291,BLM_AIM,15081810043022522015-09-01,2015-08-17
4484,60506,BLM_AIM,15081810545361562017-09-01,2017-08-12
4485,20124,BLM_AIM,15081812343334002015-09-01,2015-08-17
4486,22483,BLM_AIM,15081813022823192015-09-01,2015-08-17
4487,8092,BLM_AIM,15081813182525012015-09-01,2015-08-17
4488,23011,BLM_AIM,15081814523553692015-09-01,2015-08-17
4491,60499,BLM_AIM,15081816443966172017-09-01,2017-07-31
4492,23339,BLM_AIM,15081821210069612015-09-01,2015-08-18
4493,23841,BLM_AIM,1508182125188742015-09-01,2015-08-18
4494,8251,BLM_AIM,15081909074632472015-09-01,2015-08-18
4497,60504,BLM_AIM,15081909085979232017-09-01,2017-07-31
4498,30975,BLM_AIM,15081909212185892015-09-01,2015-08-18
4499,29365,BLM_AIM,15081911063827512015-09-01,2015-08-18
4500,32916,BLM_AIM,15081912034446822015-09-01,2015-08-18
4501,19157,BLM_AIM,15081912570417742015-09-01,2015-08-18
4502,8029,BLM_AIM,15081913052473082015-09-01,2015-08-18
4505,60502,BLM_AIM,15081915564087972017-09-01,2017-07-30
4506,7964,BLM_AIM,15081916382636412015-09-01,2015-08-19
4507,30092,BLM_AIM,15081916475077282015-09-01,2015-08-18
4508,22908,BLM_AIM,15082010593543202015-09-01,2015-08-27
4509,35163,BLM_AIM,1508201117072982015-09-01,2015-08-19
4510,39823,BLM_AIM,15082011432680092015-09-01,2015-08-19
4511,18940,BLM_AIM,15082015083892752015-09-01,2015-08-11
4512,39920,BLM_AIM,15082016553419402015-09-01,2015-08-19
4513,39616,BLM_AIM,15082109433367602015-09-01,2015-08-20
4514,39452,BLM_AIM,15082115213830612015-09-01,2015-08-20
4515,39742,BLM_AIM,15082208445737692015-09-01,2015-08-21
4516,36262,BLM_AIM,15082407500761972015-09-01,2015-08-14
4519,17494,NDOW_BIFO,15082408344785442020-07-28,2020-07-28
4522,16114,NDOW_BIFO,15082408352260742020-07-26,2020-07-26
4525,16165,NDOW_BIFO,1508240835334922020-07-25,2020-07-25
4528,16162,NDOW_BIFO,15082408360743592020-07-25,2020-07-25
4531,16042,NDOW_BIFO,15082408361787292020-07-26,2020-07-26
4534,16083,NDOW_BIFO,15082408362554882020-07-26,2020-07-26
4537,16105,NDOW_BIFO,15082408363034832020-07-26,2020-07-26
4540,16065,NDOW_BIFO,15082408363767082020-07-26,2020-07-26
4543,16002,NDOW_BIFO,15082408364346452020-07-14,2020-07-14
4546,15946,NDOW_BIFO,15082408365074912020-07-28,2020-07-28
4549,16001,NDOW_BIFO,15082408365531402020-07-14,2020-07-14
4552,15978,NDOW_BIFO,15082408370191292020-07-14,2020-07-14
4555,16007,NDOW_BIFO,15082408370740552020-07-14,2020-07-14
4556,19324,BLM_AIM,1508241220168012015-09-01,2015-08-23
4557,10044,BLM_AIM,15082412374333712015-09-01,2015-08-23
4558,6754,BLM_AIM,15082413093268772015-09-01,2015-08-17
4559,33681,BLM_AIM,15082413423573042015-09-01,2015-08-23
4560,6873,BLM_AIM,15082414103253362015-09-01,2015-08-17
4561,6921,BLM_AIM,15082415172079002015-09-01,2015-08-17
4562,15979,BLM_AIM,15082415380627862015-09-01,2015-08-24
4563,16239,BLM_AIM,15082415414237062015-09-01,2015-08-25
4564,16262,BLM_AIM,1508241544414422015-09-01,2015-08-25
4565,6949,BLM_AIM,15082416221965122015-09-01,2015-08-18
4566,6958,BLM_AIM,15082416225916292015-09-01,2015-08-18
4567,6929,BLM_AIM,15082416232337272015-09-01,2015-08-19
4568,6936,BLM_AIM,15082416235924092015-09-01,2015-08-18
4569,6807,BLM_AIM,15082416243316092015-09-01,2015-08-19
4570,6917,BLM_AIM,15082416244257852015-09-01,2015-08-19
4571,11055,BLM_AIM,15082417022673802015-09-01,2015-08-24
4572,19372,BLM_AIM,15082507333958582015-09-01,2015-08-11
4573,33657,BLM_AIM,15082510092215022015-09-01,2015-08-24
4574,29014,BLM_AIM,15082511005721362015-09-01,2015-08-24
4575,27647,BLM_AIM,15082511250913722015-09-01,2015-08-24
4576,11136,BLM_AIM,15082512140413162015-09-01,2015-08-24
4577,27823,BLM_AIM,15082518104793002015-09-01,2015-08-24
4578,27597,BLM_AIM,15082608103844902015-09-01,2015-08-25
4579,8673,BLM_AIM,15082610003577812015-09-01,2015-08-25
4580,34596,BLM_AIM,15082610574142002015-09-01,2015-08-25
4581,29069,BLM_AIM,15082612125653802015-09-01,2015-08-25
4582,20890,BLM_AIM,15082612165525902015-09-01,2015-08-25
4583,27572,BLM_AIM,15082612332812672015-09-01,2015-08-25
4584,8702,BLM_AIM,15082613062396162015-09-01,2015-08-25
4585,16675,BLM_AIM,15082615045291062015-09-01,2015-08-25
4586,17041,BLM_AIM,15082615052193142015-09-01,2015-08-26
4587,16984,BLM_AIM,15082615054620882015-09-01,2015-08-26
4588,26874,BLM_AIM,15082615151626992015-09-01,2015-08-25
4589,33247,BLM_AIM,1508261624266202015-09-01,2015-08-25
4590,35937,BLM_AIM,15082710115322972015-09-01,2015-08-26
4591,36043,BLM_AIM,15082710442494372015-09-01,2015-08-26
4592,35719,BLM_AIM,15082710512915162015-09-01,2015-08-27
4593,29373,BLM_AIM,15082711530570392015-09-01,2015-08-26
4594,39895,BLM_AIM,1508271210504012015-09-01,2015-08-26
4595,27489,BLM_AIM,15082713020541902015-09-01,2015-08-26
4596,17403,BLM_AIM,15082714340354672015-09-01,2015-08-26
4597,17328,BLM_AIM,15082714363640812015-09-01,2015-08-27
4598,17298,BLM_AIM,15082714385349242015-09-01,2015-08-27
4599,27451,BLM_AIM,15082716195746222015-09-01,2015-08-26
4600,40115,BLM_AIM,15082716405342522015-09-01,2015-08-26
4601,60448,BLM_AIM,15082717551997662018-09-01,2018-09-21
4602,60452,BLM_AIM,15082717552184912018-09-01,2018-09-25
4603,60447,BLM_AIM,15082717552382922018-09-01,2018-09-23
4604,60445,BLM_AIM,15082717552569502018-09-01,2018-09-20
4605,60444,BLM_AIM,15082717552644612018-09-01,2018-09-24
4606,60450,BLM_AIM,15082717553256082018-09-01,2018-09-20
4607,60434,BLM_AIM,15082717553452632018-09-01,2018-09-22
4608,60435,BLM_AIM,15082717553694922018-09-01,2018-09-22
4609,60431,BLM_AIM,15082717553841362018-09-01,2018-09-23
4610,60449,BLM_AIM,15082717554047902018-09-01,2018-09-21
4611,60440,BLM_AIM,15082717554264032018-09-01,2018-09-22
4612,60446,BLM_AIM,1508271755434272018-09-01,2018-09-24
4613,60454,BLM_AIM,15082717554571652018-09-01,2018-09-25
4614,60472,BLM_AIM,15082717554798312018-09-01,2018-09-23
4615,60465,BLM_AIM,15082717554977142018-09-01,2018-09-23
4616,60467,BLM_AIM,15082717555146412018-09-01,2018-09-23
4617,60476,BLM_AIM,15082717555325932018-09-01,2018-09-30
4618,60475,BLM_AIM,1508271755579682018-09-01,2018-10-01
4619,60479,BLM_AIM,15082717555964072018-09-01,2018-10-01
4620,60477,BLM_AIM,15082717560176502018-09-01,2018-09-23
4621,60478,BLM_AIM,15082717560325112018-09-01,2018-10-01
4622,60473,BLM_AIM,15082717560582372018-09-01,2018-09-23
4623,60470,BLM_AIM,15082717560947142018-09-01,2018-10-02
4624,60468,BLM_AIM,15082717561132492018-09-01,2018-10-02
4625,32673,BLM_AIM,15082809023050602015-09-01,2015-08-27
4626,39981,BLM_AIM,15082809384018112015-09-01,2015-08-27
4627,26925,BLM_AIM,15082809581937332015-09-01,2015-08-27
4628,37084,BLM_AIM,15082810281749522015-09-01,2015-08-27
4629,40502,BLM_AIM,15082812113695632015-09-01,2015-08-27
4630,39853,BLM_AIM,15082814352112352015-09-01,2015-08-27
4631,27009,BLM_AIM,1508281500329382015-09-01,2015-08-27
4632,36630,BLM_AIM,15082908541852015-09-01,2015-08-28
4633,29185,BLM_AIM,15082909330289782015-09-01,2015-08-28
4634,41494,BLM_AIM,15082909355130852015-09-01,2015-08-28
4635,37281,BLM_AIM,15082910081393852015-09-01,2015-08-28
4636,22977,BLM_AIM,15082910111442832015-09-01,2015-08-28
4637,37121,BLM_AIM,15082914390860802015-09-01,2015-08-28
4638,40059,BLM_AIM,15082914423167012015-09-01,2015-08-28
4639,41808,BLM_AIM,15082915014182332015-09-01,2015-08-28
4640,22924,BLM_AIM,15082916082466392015-09-01,2015-08-28
4642,39777,BLM_AIM,15083008202437262015-09-01,2015-08-29
4643,38849,BLM_AIM,1508300856185582015-09-01,2015-08-29
4644,40915,BLM_AIM,1508301012182402015-09-01,2015-08-29
4645,37357,BLM_AIM,15083010482398902015-09-01,2015-08-29
4646,36725,BLM_AIM,15083011255215872015-09-01,2015-08-29
4647,39906,BLM_AIM,15083013520484222015-09-01,2015-08-29
4648,35685,BLM_AIM,15083016203545302015-09-01,2015-08-29
4649,36907,BLM_AIM,15083108010943752015-09-01,2015-08-30
4650,35326,BLM_AIM,15083108164839642015-09-01,2015-08-30
4651,39181,BLM_AIM,15083108251933702015-09-01,2015-08-30
4652,7886,BLM_AIM,15083109252296162015-09-01,2015-08-30
4653,40973,BLM_AIM,15083113595080262015-09-01,2015-08-30
4654,40253,BLM_AIM,15083115323324492015-09-01,2015-08-30
4655,18194,BLM_AIM,15083117083888472015-09-01,2015-08-25
4656,28271,BLM_AIM,15090110165714212015-09-01,2015-08-31
4657,23533,BLM_AIM,15090116051874392015-09-01,2015-08-31
4658,9928,BLM_AIM,15090116124330002015-09-01,2015-09-01
4659,24485,BLM_AIM,15090209403572492015-09-01,2015-09-01
4660,24339,BLM_AIM,15090213573264862015-09-01,2015-09-01
4661,9858,BLM_AIM,15090307264050282015-09-01,2015-09-02
4662,25167,BLM_AIM,15090309465159772015-09-01,2015-09-02
4663,6899,BLM_AIM,15090310082638902015-09-01,2015-08-24
4664,7089,BLM_AIM,15090310085114122015-09-01,2015-08-25
4665,5607,BLM_AIM,15090310090952752015-09-01,2015-08-26
4666,29940,BLM_AIM,1509031232149822015-09-01,2015-09-02
4667,20052,BLM_AIM,15090316342084382015-09-01,2015-08-26
4668,7075,BLM_AIM,15090810294868782015-09-01,2015-08-25
4669,18515,BLM_AIM,15090812254754052015-09-01,2015-09-07
4670,5610,BLM_AIM,1509081337099762015-09-01,2015-08-26
4671,18602,BLM_AIM,15090907485851952015-09-01,2015-09-08
4673,19208,BLM_AIM,1509091509355742015-09-01,2015-09-08
4674,22974,BLM_AIM,15090917141341922015-09-01,2015-09-08
4675,7070,BLM_AIM,15091009040772212015-09-01,2015-08-31
4676,7174,BLM_AIM,15091009415697912015-09-01,2015-08-31
4677,7083,BLM_AIM,15091009474219602015-09-01,2015-09-01
4678,7733,BLM_AIM,15091010044945652015-09-01,2015-09-09
4679,5758,BLM_AIM,15091010073767232015-09-01,2015-09-01
4681,20108,BLM_AIM,15091010594027352015-09-01,2015-09-09
4682,31063,BLM_AIM,15091011235348002015-09-01,2015-09-09
4684,23709,BLM_AIM,15091411523333872015-09-01,2015-09-13
4685,18418,BLM_AIM,15091412002977712015-09-01,2015-09-13
4686,22125,BLM_AIM,15091412294426562015-09-01,2015-09-14
4687,39594,BLM_AIM,15091413582281882015-09-01,2015-09-13
4688,23375,BLM_AIM,15091414465683382015-09-01,2015-09-13
4692,5519,BLM_AIM,15091510462264982015-09-01,2015-09-02
4693,18183,BLM_AIM,15091512265184092015-09-01,2015-08-10
4694,20970,BLM_AIM,15091607171966892015-09-01,2015-08-03
4695,18229,BLM_AIM,15091609481552982015-09-01,2015-08-10
4696,7591,BLM_AIM,15091611231326772015-09-01,2015-09-15
4697,22884,BLM_AIM,15091611571681942015-09-01,2015-09-15
4698,27135,BLM_AIM,15091612413118572015-09-01,2015-09-15
4699,39393,BLM_AIM,15091613180646072015-09-01,2015-09-15
4700,23540,BLM_AIM,15091708393817442015-09-01,2015-09-16
4701,7786,BLM_AIM,1509170843256252015-09-01,2015-09-16
4702,38436,BLM_AIM,15091709080072232015-09-01,2015-09-16
4703,27011,BLM_AIM,15091709522753992015-09-01,2015-09-16
4704,20764,BLM_AIM,15091710270056872015-09-01,2015-08-04
4705,18510,BLM_AIM,150917105029802015-09-01,2015-09-16
4706,24317,BLM_AIM,15091711280229322015-09-01,2015-09-16
4707,20771,BLM_AIM,15091713121922482015-09-01,2015-08-05
4708,25055,BLM_AIM,15091716102832842015-09-01,2015-09-16
4709,8355,BLM_AIM,15091809094553572015-09-01,2015-09-17
4710,24308,BLM_AIM,15091811063414962015-09-01,2015-09-17
4711,5594,BLM_AIM,15092108213415622015-09-01,2015-09-16
4712,5699,BLM_AIM,15092109050663532015-09-01,2015-09-15
4713,5698,BLM_AIM,1509210938502312015-09-01,2015-09-15
4714,5567,BLM_AIM,15092110085991052015-09-01,2015-09-16
4715,9629,BLM_AIM,15092110525192872015-09-01,2015-09-20
4716,5579,BLM_AIM,15092111001844932015-09-01,2015-09-17
4717,28062,BLM_AIM,15092111203884072015-09-01,2015-09-20
4718,35238,BLM_AIM,15092113063718512015-09-01,2015-09-20
4719,28591,BLM_AIM,15092115281628982015-09-01,2015-09-20
4720,28758,BLM_AIM,15092209180535942015-09-01,2015-09-21
4721,10413,BLM_AIM,15092210111611212015-09-01,2015-09-21
4722,23718,BLM_AIM,15092211042325122015-09-01,2015-09-21
4724,25354,BLM_AIM,15092212290124722015-09-01,2015-09-21
4725,28892,BLM_AIM,15092213270091122015-09-01,2015-09-21
4726,10880,BLM_AIM,15092214294649172015-09-01,2015-09-21
4727,37257,BLM_AIM,15092215410964452015-09-01,2015-09-21
4729,18336,BLM_AIM,15092308131938932015-09-01,2015-09-20
4730,24528,BLM_AIM,15092308303737282015-09-01,2015-09-22
4731,10970,BLM_AIM,15092308390577162015-09-01,2015-09-22
4732,29165,BLM_AIM,15092310255950422015-09-01,2015-09-22
4733,35068,BLM_AIM,15092311392854302015-09-01,2015-09-22
4734,24626,BLM_AIM,15092313331462342015-09-01,2015-09-22
4735,7374,BLM_AIM,15092316025569822015-09-01,2015-09-22
4736,24519,BLM_AIM,15092407285571512015-09-01,2015-09-23
4737,7403,BLM_AIM,15092408482592862015-09-01,2015-09-23
4738,23565,BLM_AIM,15092411434120762015-09-01,2015-09-23
4739,40426,BLM_AIM,15092509124895262016-09-01,2016-07-31
4740,29123,BLM_AIM,15092510015924662015-09-01,2015-09-24
4741,40419,BLM_AIM,15092511393043982016-09-01,2016-07-20
4742,29747,BLM_AIM,1509251418192852015-09-01,2015-09-24
4743,29581,BLM_AIM,15092609102285092015-09-01,2015-09-25
4744,29475,BLM_AIM,15092613374041772015-09-01,2015-09-25
4745,30128,BLM_AIM,15092710244843912015-09-01,2015-09-26
4746,5736,BLM_AIM,15092809290612732015-09-01,2015-09-23
4747,5748,BLM_AIM,1509281323538122015-09-01,2015-09-23
4748,36320,BLM_AIM,15093012095983012015-09-01,2015-09-29
4749,4837,BLM_AIM,15100609354980282015-09-01,2015-09-28
4750,5416,BLM_AIM,15100609592170732015-09-01,2015-09-29
4751,9891,BLM_AIM,15100610224042972015-09-01,2015-10-05
4752,6165,BLM_AIM,15100610311592992015-09-01,2015-09-30
4753,5565,BLM_AIM,15100610544957002015-09-01,2015-10-04
4754,5442,BLM_AIM,15100611143317682015-09-01,2015-10-04
4755,31045,BLM_AIM,1510071123016002015-09-01,2015-10-06
4756,11949,BLM_AIM,15100810003021422015-09-01,2015-10-07
4757,5703,BLM_AIM,15101411384817892015-09-01,2015-10-13
4758,35110,BLM_AIM,15101614102294612015-09-01,2015-08-23
4759,35058,BLM_AIM,15101615392030522015-09-01,2015-09-01
4793,8592,NWERN_SLV,15111212022552222019-06-19,2019-06-19
4814,8593,NWERN_SLV,15111212022552222022-10-18,2022-10-18
4815,1831,MURV,1512004-06-24,2004-06-24
4837,23143,NWERN_CPER,15120315082630972019-08-21,2019-08-21
4857,23144,NWERN_CPER,15120315082630972022-05-13,2022-05-13
4858,1829,MURV,1522004-06-24,2004-06-24
4859,56548,CRNG_ESD,16012613450872072015-07-30,2015-07-30
4860,56523,CRNG_ESD,16012614182094092015-08-19,2015-08-19
4861,56524,CRNG_ESD,16012615060463942015-08-18,2015-08-18
4862,56508,CRNG_ESD,16012615274160112015-08-27,2015-08-27
4863,56511,CRNG_ESD,16012616134310042015-08-31,2015-08-31
4864,56744,CRNG_ESD,16012616424940832015-07-21,2015-07-21
4865,56678,CRNG_ESD,16012811090438942015-09-15,2015-09-15
4866,56666,CRNG_ESD,160128125247322015-09-16,2015-09-16
4867,56749,CRNG_ESD,16012813173585942016-04-11,2016-04-11
4868,56547,CRNG_ESD,16012813370175782015-08-03,2015-08-03
4869,56554,CRNG_ESD,16012813552533732015-10-05,2015-10-05
4870,56589,CRNG_ESD,16012814132548662015-07-29,2015-07-29
4871,56616,CRNG_ESD,16012814320296902015-08-20,2015-08-20
4872,56494,CRNG_ESD,1601281505571912015-07-15,2015-07-15
4873,56682,CRNG_ESD,16020911100214342015-08-26,2015-08-26
4874,56737,CRNG_ESD,16020911491893122015-06-12,2015-06-12
4875,56747,CRNG_ESD,16020912310721292015-07-27,2015-07-27
4876,56713,CRNG_ESD,16020912575811642015-09-23,2015-09-23
4877,56626,CRNG_ESD,16020913190887062015-09-28,2015-09-28
4878,56635,CRNG_ESD,16020913433388142015-09-13,2015-09-13
4879,56742,CRNG_ESD,16020914013070862015-08-24,2015-08-24
4880,56588,CRNG_ESD,16020914273364362015-08-25,2015-08-25
4881,56791,CRNG_ESD,16020914473216332015-09-21,2015-09-21
4882,56767,CRNG_ESD,16021110531789052015-09-09,2015-09-09
4883,56748,CRNG_ESD,16021111105268502015-09-18,2015-09-18
4884,56559,CRNG_ESD,1602111140013882015-10-13,2015-10-13
4885,56539,CRNG_ESD,16021111513849132015-08-12,2015-08-12
4886,56549,CRNG_ESD,1602111206061242015-08-13,2015-08-13
4887,3954,BLM_AIM,16022422365445992016-09-01,2016-03-07
4888,3636,BLM_AIM,16022520131915232016-09-01,2016-03-08
4889,3855,BLM_AIM,16030721192116392016-09-01,2016-03-07
4890,4035,BLM_AIM,16030801175696032016-09-01,2016-03-06
4891,3718,BLM_AIM,16030816211741842016-09-01,2016-03-08
4892,3678,BLM_AIM,16030915023320922016-09-01,2016-03-08
4893,3596,BLM_AIM,16031008343776232016-09-01,2016-03-09
